"ResourceID","Geo","Period","Label1","Label2","Label3","Value","Unit","Measure","Multiplier","Date"
"CPACT1",NA,"2022-09-14",NA,NA,NA,20144950.3567,"Gigabyte","Broadband usage",0,2022-09-14
"CPACT1",NA,"2022-09-15",NA,NA,NA,19744465.8032,"Gigabyte","Broadband usage",0,2022-09-15
"CPACT1",NA,"2022-09-16",NA,NA,NA,20745532.9429,"Gigabyte","Broadband usage",0,2022-09-16
"CPACT1",NA,"2022-09-17",NA,NA,NA,21910448.3211,"Gigabyte","Broadband usage",0,2022-09-17
"CPACT1",NA,"2022-09-18",NA,NA,NA,22979223.9753,"Gigabyte","Broadband usage",0,2022-09-18
"CPACT1",NA,"2022-09-19",NA,NA,NA,21590001.0229,"Gigabyte","Broadband usage",0,2022-09-19
"CPACT1",NA,"2022-09-20",NA,NA,NA,19892035.5889,"Gigabyte","Broadband usage",0,2022-09-20
"CPACT1",NA,"2022-09-21",NA,NA,NA,20010481.0743,"Gigabyte","Broadband usage",0,2022-09-21
"CPACT1",NA,"2022-09-22",NA,NA,NA,19812709.1256,"Gigabyte","Broadband usage",0,2022-09-22
"CPACT1",NA,"2022-09-23",NA,NA,NA,20407637.7928,"Gigabyte","Broadband usage",0,2022-09-23
"CPACT1",NA,"2022-09-25",NA,NA,NA,21479861.0359,"Gigabyte","Broadband usage",0,2022-09-25
"CPACT1",NA,"2022-09-26",NA,NA,NA,22586646.3234,"Gigabyte","Broadband usage",0,2022-09-26
"CPACT1",NA,"2022-09-27",NA,NA,NA,19275730.906,"Gigabyte","Broadband usage",0,2022-09-27
"CPACT1",NA,"2022-09-28",NA,NA,NA,19303262.404,"Gigabyte","Broadband usage",0,2022-09-28
"CPACT1",NA,"2022-09-29",NA,NA,NA,19807789.6653,"Gigabyte","Broadband usage",0,2022-09-29
"CPACT1",NA,"2022-09-30",NA,NA,NA,20862168.197,"Gigabyte","Broadband usage",0,2022-09-30
"CPACT1",NA,"2022-10-01",NA,NA,NA,23722974.9079,"Gigabyte","Broadband usage",0,2022-10-01
"CPACT1",NA,"2022-10-02",NA,NA,NA,23460066.9233,"Gigabyte","Broadband usage",0,2022-10-02
"CPACT1",NA,"2022-10-03",NA,NA,NA,21620152.581,"Gigabyte","Broadband usage",0,2022-10-03
"CPACT1",NA,"2022-10-04",NA,NA,NA,20548027.8977,"Gigabyte","Broadband usage",0,2022-10-04
"CPACT1",NA,"2022-10-05",NA,NA,NA,21809743.5213,"Gigabyte","Broadband usage",0,2022-10-05
"CPACT1",NA,"2022-10-06",NA,NA,NA,21369483.9886,"Gigabyte","Broadband usage",0,2022-10-06
"CPACT1",NA,"2022-10-07",NA,NA,NA,20146876.9237,"Gigabyte","Broadband usage",0,2022-10-07
"CPACT1",NA,"2022-10-08",NA,NA,NA,20662527.183,"Gigabyte","Broadband usage",0,2022-10-08
"CPACT1",NA,"2022-10-09",NA,NA,NA,22127078.8773,"Gigabyte","Broadband usage",0,2022-10-09
"CPACT1",NA,"2022-10-10",NA,NA,NA,20616459.2043,"Gigabyte","Broadband usage",0,2022-10-10
"CPACT1",NA,"2022-10-11",NA,NA,NA,20076892.1065,"Gigabyte","Broadband usage",0,2022-10-11
"CPACT1",NA,"2022-10-12",NA,NA,NA,21029747.0368,"Gigabyte","Broadband usage",0,2022-10-12
"CPACT1",NA,"2022-10-13",NA,NA,NA,20977776.1091,"Gigabyte","Broadband usage",0,2022-10-13
"CPACT1",NA,"2022-10-14",NA,NA,NA,21090917.3233,"Gigabyte","Broadband usage",0,2022-10-14
"CPACT1",NA,"2022-10-15",NA,NA,NA,21126716.3785,"Gigabyte","Broadband usage",0,2022-10-15
"CPACT1",NA,"2022-10-16",NA,NA,NA,21709182.5694,"Gigabyte","Broadband usage",0,2022-10-16
"CPACT1",NA,"2022-10-17",NA,NA,NA,19591375.5503,"Gigabyte","Broadband usage",0,2022-10-17
"CPACT1",NA,"2022-10-18",NA,NA,NA,18819636.1864,"Gigabyte","Broadband usage",0,2022-10-18
"CPACT1",NA,"2022-10-19",NA,NA,NA,19883918.6214,"Gigabyte","Broadband usage",0,2022-10-19
"CPACT1",NA,"2022-10-20",NA,NA,NA,19871552.5187,"Gigabyte","Broadband usage",0,2022-10-20
"CPACT1",NA,"2022-10-21",NA,NA,NA,20096010.2224,"Gigabyte","Broadband usage",0,2022-10-21
"CPACT1",NA,"2022-10-22",NA,NA,NA,20539562.1564,"Gigabyte","Broadband usage",0,2022-10-22
"CPACT1",NA,"2022-10-23",NA,NA,NA,20598892.5898,"Gigabyte","Broadband usage",0,2022-10-23
"CPACT1",NA,"2022-10-24",NA,NA,NA,22213153.9548,"Gigabyte","Broadband usage",0,2022-10-24
"CPACT1",NA,"2022-10-25",NA,NA,NA,19631607.603,"Gigabyte","Broadband usage",0,2022-10-25
"CPACT1",NA,"2022-10-26",NA,NA,NA,19836287.9764,"Gigabyte","Broadband usage",0,2022-10-26
"CPACT1",NA,"2022-10-27",NA,NA,NA,19815237.6578,"Gigabyte","Broadband usage",0,2022-10-27
"CPACT1",NA,"2022-10-28",NA,NA,NA,20354338.738,"Gigabyte","Broadband usage",0,2022-10-28
"CPACT1",NA,"2022-10-29",NA,NA,NA,23618938.9861,"Gigabyte","Broadband usage",0,2022-10-29
"CPACT1",NA,"2022-10-30",NA,NA,NA,24292593.847,"Gigabyte","Broadband usage",0,2022-10-30
"CPACT1",NA,"2022-10-31",NA,NA,NA,19587460.5082,"Gigabyte","Broadband usage",0,2022-10-31
"CPACT1",NA,"2022-11-01",NA,NA,NA,19236097.5728,"Gigabyte","Broadband usage",0,2022-11-01
"CPACT1",NA,"2022-11-02",NA,NA,NA,20947079.6986,"Gigabyte","Broadband usage",0,2022-11-02
"CPACT1",NA,"2022-11-03",NA,NA,NA,20122943.2292,"Gigabyte","Broadband usage",0,2022-11-03
"CPACT1",NA,"2022-11-04",NA,NA,NA,19991421.538,"Gigabyte","Broadband usage",0,2022-11-04
"CPACT1",NA,"2022-11-05",NA,NA,NA,21352827.1156,"Gigabyte","Broadband usage",0,2022-11-05
"CPACT1",NA,"2022-11-06",NA,NA,NA,22631970.7622,"Gigabyte","Broadband usage",0,2022-11-06
"CPACT1",NA,"2022-11-07",NA,NA,NA,19900445.0979,"Gigabyte","Broadband usage",0,2022-11-07
"CPACT1",NA,"2022-11-08",NA,NA,NA,19534338.964,"Gigabyte","Broadband usage",0,2022-11-08
"CPACT1",NA,"2022-11-09",NA,NA,NA,20521039.582,"Gigabyte","Broadband usage",0,2022-11-09
"CPACT1",NA,"2022-11-10",NA,NA,NA,20207578.1976,"Gigabyte","Broadband usage",0,2022-11-10
"CPACT1",NA,"2022-11-11",NA,NA,NA,21752981.2416,"Gigabyte","Broadband usage",0,2022-11-11
"CPACT1",NA,"2022-11-12",NA,NA,NA,22082242.8556,"Gigabyte","Broadband usage",0,2022-11-12
"CPACT1",NA,"2022-11-13",NA,NA,NA,23269840.6874,"Gigabyte","Broadband usage",0,2022-11-13
"CPACT1",NA,"2022-11-14",NA,NA,NA,19948479.0218,"Gigabyte","Broadband usage",0,2022-11-14
"CPACT1",NA,"2022-11-15",NA,NA,NA,19375923.714,"Gigabyte","Broadband usage",0,2022-11-15
"CPACT1",NA,"2022-11-16",NA,NA,NA,21764698.8458,"Gigabyte","Broadband usage",0,2022-11-16
"CPACT1",NA,"2022-11-17",NA,NA,NA,22229861.1353,"Gigabyte","Broadband usage",0,2022-11-17
"CPACT1",NA,"2022-11-18",NA,NA,NA,21966822.9656,"Gigabyte","Broadband usage",0,2022-11-18
"CPACT1",NA,"2022-11-19",NA,NA,NA,23141601.8781,"Gigabyte","Broadband usage",0,2022-11-19
"CPACT1",NA,"2022-11-20",NA,NA,NA,24869798.7404,"Gigabyte","Broadband usage",0,2022-11-20
"CPACT1",NA,"2022-11-21",NA,NA,NA,21334177.0551,"Gigabyte","Broadband usage",0,2022-11-21
"CPACT1",NA,"2022-11-22",NA,NA,NA,20615442.692,"Gigabyte","Broadband usage",0,2022-11-22
"CPACT1",NA,"2022-11-23",NA,NA,NA,20846619.58,"Gigabyte","Broadband usage",0,2022-11-23
"CPACT1",NA,"2022-11-24",NA,NA,NA,20611683.8337,"Gigabyte","Broadband usage",0,2022-11-24
"CPACT1",NA,"2022-11-25",NA,NA,NA,20602037.3451,"Gigabyte","Broadband usage",0,2022-11-25
"CPACT1",NA,"2022-11-26",NA,NA,NA,21642396.869,"Gigabyte","Broadband usage",0,2022-11-26
"CPACT1",NA,"2022-11-27",NA,NA,NA,24124152.6301,"Gigabyte","Broadband usage",0,2022-11-27
"CPACT1",NA,"2022-11-28",NA,NA,NA,20237970.3392,"Gigabyte","Broadband usage",0,2022-11-28
"CPACT1",NA,"2022-11-29",NA,NA,NA,20199897.9603,"Gigabyte","Broadband usage",0,2022-11-29
"CPACT1",NA,"2022-11-30",NA,NA,NA,21047859.0727,"Gigabyte","Broadband usage",0,2022-11-30
"CPACT1",NA,"2022-12-01",NA,NA,NA,19934227.3419,"Gigabyte","Broadband usage",0,2022-12-01
"CPACT1",NA,"2022-12-02",NA,NA,NA,20326522.9107,"Gigabyte","Broadband usage",0,2022-12-02
"CPACT1",NA,"2022-12-03",NA,NA,NA,21158414.1422,"Gigabyte","Broadband usage",0,2022-12-03
"CPACT1",NA,"2022-12-04",NA,NA,NA,22720419.112,"Gigabyte","Broadband usage",0,2022-12-04
"CPACT1",NA,"2022-12-05",NA,NA,NA,21232563.7833,"Gigabyte","Broadband usage",0,2022-12-05
"CPACT1",NA,"2022-12-06",NA,NA,NA,19891557.63,"Gigabyte","Broadband usage",0,2022-12-06
"CPACT1",NA,"2022-12-07",NA,NA,NA,21624209.7373,"Gigabyte","Broadband usage",0,2022-12-07
"CPACT1",NA,"2022-12-08",NA,NA,NA,20508621.1456,"Gigabyte","Broadband usage",0,2022-12-08
"CPACT1",NA,"2022-12-09",NA,NA,NA,21850926.8444,"Gigabyte","Broadband usage",0,2022-12-09
"CPACT1",NA,"2022-12-10",NA,NA,NA,23628410.2048,"Gigabyte","Broadband usage",0,2022-12-10
"CPACT1",NA,"2022-12-11",NA,NA,NA,24206952.5892,"Gigabyte","Broadband usage",0,2022-12-11
"CPACT1",NA,"2022-12-12",NA,NA,NA,20059535.5932,"Gigabyte","Broadband usage",0,2022-12-12
"CPACT1",NA,"2022-12-13",NA,NA,NA,19672940.0273,"Gigabyte","Broadband usage",0,2022-12-13
"CPACT1",NA,"2022-12-14",NA,NA,NA,22902826.6577,"Gigabyte","Broadband usage",0,2022-12-14
"CPACT1",NA,"2022-12-15",NA,NA,NA,23282146.56,"Gigabyte","Broadband usage",0,2022-12-15
"CPACT1",NA,"2022-12-16",NA,NA,NA,21591063.9879,"Gigabyte","Broadband usage",0,2022-12-16
"CPACT1",NA,"2022-12-17",NA,NA,NA,22813958.5736,"Gigabyte","Broadband usage",0,2022-12-17
"CPACT1",NA,"2022-12-18",NA,NA,NA,22894950.9729,"Gigabyte","Broadband usage",0,2022-12-18
"CPACT1",NA,"2022-12-19",NA,NA,NA,21602032.9617,"Gigabyte","Broadband usage",0,2022-12-19
"CPACT1",NA,"2022-12-20",NA,NA,NA,20793680.4523,"Gigabyte","Broadband usage",0,2022-12-20
"CPACT1",NA,"2022-12-21",NA,NA,NA,20206693.3324,"Gigabyte","Broadband usage",0,2022-12-21
"CPACT1",NA,"2022-12-22",NA,NA,NA,20005946.149,"Gigabyte","Broadband usage",0,2022-12-22
"CPACT1",NA,"2022-12-23",NA,NA,NA,19953767.3411,"Gigabyte","Broadband usage",0,2022-12-23
"CPACT1",NA,"2022-12-24",NA,NA,NA,19607821.8794,"Gigabyte","Broadband usage",0,2022-12-24
"CPACT1",NA,"2022-12-25",NA,NA,NA,18813911.4775,"Gigabyte","Broadband usage",0,2022-12-25
"CPACT1",NA,"2022-12-26",NA,NA,NA,20653658.2734,"Gigabyte","Broadband usage",0,2022-12-26
"CPACT1",NA,"2022-12-27",NA,NA,NA,20523908.595,"Gigabyte","Broadband usage",0,2022-12-27
"CPACT1",NA,"2022-12-28",NA,NA,NA,19653741.7167,"Gigabyte","Broadband usage",0,2022-12-28
"CPACT1",NA,"2022-12-29",NA,NA,NA,19428055.36,"Gigabyte","Broadband usage",0,2022-12-29
"CPACT1",NA,"2022-12-30",NA,NA,NA,19183006.1469,"Gigabyte","Broadband usage",0,2022-12-30
"CPACT1",NA,"2022-12-31",NA,NA,NA,17680050.3932,"Gigabyte","Broadband usage",0,2022-12-31
"CPACT1",NA,"2023-01-01",NA,NA,NA,20257659.4038,"Gigabyte","Broadband usage",0,2023-01-01
"CPACT1",NA,"2023-01-02",NA,NA,NA,20880190.758,"Gigabyte","Broadband usage",0,2023-01-02
"CPACT1",NA,"2023-01-03",NA,NA,NA,21340213.3976,"Gigabyte","Broadband usage",0,2023-01-03
"CPACT1",NA,"2023-01-04",NA,NA,NA,22231586.3229,"Gigabyte","Broadband usage",0,2023-01-04
"CPACT1",NA,"2023-01-05",NA,NA,NA,22627321.3485,"Gigabyte","Broadband usage",0,2023-01-05
"CPACT1",NA,"2023-01-06",NA,NA,NA,22959430.6312,"Gigabyte","Broadband usage",0,2023-01-06
"CPACT1",NA,"2023-01-07",NA,NA,NA,23007214.0956,"Gigabyte","Broadband usage",0,2023-01-07
"CPACT1",NA,"2023-01-08",NA,NA,NA,22231574.32,"Gigabyte","Broadband usage",0,2023-01-08
"CPACT1",NA,"2023-01-09",NA,NA,NA,21081573.3994,"Gigabyte","Broadband usage",0,2023-01-09
"CPACT1",NA,"2023-01-10",NA,NA,NA,22202332.6212,"Gigabyte","Broadband usage",0,2023-01-10
"CPACT1",NA,"2023-01-11",NA,NA,NA,22479259.3515,"Gigabyte","Broadband usage",0,2023-01-11
"CPACT1",NA,"2023-01-12",NA,NA,NA,21882544.1474,"Gigabyte","Broadband usage",0,2023-01-12
"CPACT1",NA,"2023-01-13",NA,NA,NA,21044786.1154,"Gigabyte","Broadband usage",0,2023-01-13
"CPACT1",NA,"2023-01-14",NA,NA,NA,21555037.8074,"Gigabyte","Broadband usage",0,2023-01-14
"CPACT1",NA,"2023-01-15",NA,NA,NA,21827215.5667,"Gigabyte","Broadband usage",0,2023-01-15
"CPACT1",NA,"2023-01-16",NA,NA,NA,20901246.4618,"Gigabyte","Broadband usage",0,2023-01-16
"CPACT1",NA,"2023-01-17",NA,NA,NA,20427981.7464,"Gigabyte","Broadband usage",0,2023-01-17
"CPACT1",NA,"2023-01-18",NA,NA,NA,20662416.1188,"Gigabyte","Broadband usage",0,2023-01-18
"CPACT1",NA,"2023-01-19",NA,NA,NA,21072495.6345,"Gigabyte","Broadband usage",0,2023-01-19
"CPACT1",NA,"2023-01-20",NA,NA,NA,20643382.618,"Gigabyte","Broadband usage",0,2023-01-20
"CPACT1",NA,"2023-01-21",NA,NA,NA,20918780.0404,"Gigabyte","Broadband usage",0,2023-01-21
"CPACT1",NA,"2023-01-22",NA,NA,NA,21995464.5901,"Gigabyte","Broadband usage",0,2023-01-22
"CPACT1",NA,"2023-01-23",NA,NA,NA,21091175.9677,"Gigabyte","Broadband usage",0,2023-01-23
"CPACT1",NA,"2023-01-24",NA,NA,NA,20686220.518,"Gigabyte","Broadband usage",0,2023-01-24
"CPACT1",NA,"2023-01-25",NA,NA,NA,20787263.6925,"Gigabyte","Broadband usage",0,2023-01-25
"CPACT1",NA,"2023-01-26",NA,NA,NA,20575007.9103,"Gigabyte","Broadband usage",0,2023-01-26
"CPACT1",NA,"2023-01-27",NA,NA,NA,22656077.9251,"Gigabyte","Broadband usage",0,2023-01-27
"CPACT1",NA,"2023-01-28",NA,NA,NA,23907109.984,"Gigabyte","Broadband usage",0,2023-01-28
"CPACT1",NA,"2023-01-29",NA,NA,NA,24043003.8735,"Gigabyte","Broadband usage",0,2023-01-29
"CPACT1",NA,"2023-01-30",NA,NA,NA,23111664.308,"Gigabyte","Broadband usage",0,2023-01-30
"CPACT1",NA,"2023-01-31",NA,NA,NA,22574581.9381,"Gigabyte","Broadband usage",0,2023-01-31
"CPACT1",NA,"2023-02-01",NA,NA,NA,23037995.0754,"Gigabyte","Broadband usage",0,2023-02-01
"CPACT1",NA,"2023-02-02",NA,NA,NA,21135155.027,"Gigabyte","Broadband usage",0,2023-02-02
"CPACT1",NA,"2023-02-03",NA,NA,NA,21433266.3117,"Gigabyte","Broadband usage",0,2023-02-03
"CPACT1",NA,"2023-02-04",NA,NA,NA,21353620.5661,"Gigabyte","Broadband usage",0,2023-02-04
"CPACT1",NA,"2023-02-05",NA,NA,NA,22568366.5285,"Gigabyte","Broadband usage",0,2023-02-05
"CPACT1",NA,"2023-02-06",NA,NA,NA,22772079.9602,"Gigabyte","Broadband usage",0,2023-02-06
"CPACT1",NA,"2023-02-07",NA,NA,NA,19561042.8197,"Gigabyte","Broadband usage",0,2023-02-07
"CPACT1",NA,"2023-02-08",NA,NA,NA,19387453.086,"Gigabyte","Broadband usage",0,2023-02-08
"CPACT1",NA,"2023-02-09",NA,NA,NA,19213787.5866,"Gigabyte","Broadband usage",0,2023-02-09
"CPACT1",NA,"2023-02-10",NA,NA,NA,19683927.0302,"Gigabyte","Broadband usage",0,2023-02-10
"CPACT1",NA,"2023-02-11",NA,NA,NA,22003800.7986,"Gigabyte","Broadband usage",0,2023-02-11
"CPACT1",NA,"2023-02-12",NA,NA,NA,25283518.9745,"Gigabyte","Broadband usage",0,2023-02-12
"CPACT1",NA,"2023-02-13",NA,NA,NA,24290841.0466,"Gigabyte","Broadband usage",0,2023-02-13
"CPACT1",NA,"2023-02-14",NA,NA,NA,22434292.3262,"Gigabyte","Broadband usage",0,2023-02-14
"CPACT1",NA,"2023-02-15",NA,NA,NA,20704800.9141,"Gigabyte","Broadband usage",0,2023-02-15
"CPACT1",NA,"2023-02-16",NA,NA,NA,21341226.0569,"Gigabyte","Broadband usage",0,2023-02-16
"CPACT1",NA,"2023-02-17",NA,NA,NA,19999353.733,"Gigabyte","Broadband usage",0,2023-02-17
"CPACT1",NA,"2023-02-18",NA,NA,NA,21131327.2592,"Gigabyte","Broadband usage",0,2023-02-18
"CPACT1",NA,"2023-02-19",NA,NA,NA,21855730.0546,"Gigabyte","Broadband usage",0,2023-02-19
"CPACT1",NA,"2023-02-20",NA,NA,NA,19380350.637,"Gigabyte","Broadband usage",0,2023-02-20
"CPACT1",NA,"2023-02-21",NA,NA,NA,19012555.9281,"Gigabyte","Broadband usage",0,2023-02-21
"CPACT1",NA,"2023-02-22",NA,NA,NA,19870944.6846,"Gigabyte","Broadband usage",0,2023-02-22
"CPACT1",NA,"2023-02-23",NA,NA,NA,20550613.9059,"Gigabyte","Broadband usage",0,2023-02-23
"CPACT1",NA,"2023-02-25",NA,NA,NA,23246657.9872,"Gigabyte","Broadband usage",0,2023-02-25
"CPACT1",NA,"2023-02-26",NA,NA,NA,23040010.9638,"Gigabyte","Broadband usage",0,2023-02-26
"CPACT1",NA,"2023-02-27",NA,NA,NA,20776189.9897,"Gigabyte","Broadband usage",0,2023-02-27
"CPACT1",NA,"2023-02-28",NA,NA,NA,20081125.4778,"Gigabyte","Broadband usage",0,2023-02-28
"CPACT1",NA,"2023-03-01",NA,NA,NA,20419058.7616,"Gigabyte","Broadband usage",0,2023-03-01
"CPACT1",NA,"2023-03-02",NA,NA,NA,19625601.0968,"Gigabyte","Broadband usage",0,2023-03-02
"CPACT1",NA,"2023-03-03",NA,NA,NA,20071071.0093,"Gigabyte","Broadband usage",0,2023-03-03
"CPACT1",NA,"2023-03-04",NA,NA,NA,22326077.3331,"Gigabyte","Broadband usage",0,2023-03-04
"CPACT1",NA,"2023-03-05",NA,NA,NA,23193913.658,"Gigabyte","Broadband usage",0,2023-03-05
"CPACT1",NA,"2023-03-06",NA,NA,NA,19310987.395,"Gigabyte","Broadband usage",0,2023-03-06
"CPACT1",NA,"2023-03-07",NA,NA,NA,18738214.3555,"Gigabyte","Broadband usage",0,2023-03-07
"CPACT1",NA,"2023-03-08",NA,NA,NA,19725841.5654,"Gigabyte","Broadband usage",0,2023-03-08
"CPACT1",NA,"2023-03-09",NA,NA,NA,20035910.8205,"Gigabyte","Broadband usage",0,2023-03-09
"CPACT1",NA,"2023-03-10",NA,NA,NA,21320625.9783,"Gigabyte","Broadband usage",0,2023-03-10
"CPACT1",NA,"2023-03-11",NA,NA,NA,23341187.8505,"Gigabyte","Broadband usage",0,2023-03-11
"CPACT1",NA,"2023-03-12",NA,NA,NA,22916151.3235,"Gigabyte","Broadband usage",0,2023-03-12
"CPACT1",NA,"2023-03-13",NA,NA,NA,20535813.1431,"Gigabyte","Broadband usage",0,2023-03-13
"CPACT1",NA,"2023-03-14",NA,NA,NA,18753603.9671,"Gigabyte","Broadband usage",0,2023-03-14
"CPACT1",NA,"2023-03-15",NA,NA,NA,19891896.5956,"Gigabyte","Broadband usage",0,2023-03-15
"CPACT1",NA,"2023-03-16",NA,NA,NA,22228572.296,"Gigabyte","Broadband usage",0,2023-03-16
"CPACT1",NA,"2023-03-17",NA,NA,NA,21537492.2897,"Gigabyte","Broadband usage",0,2023-03-17
"CPACT1",NA,"2023-03-18",NA,NA,NA,22605289.2993,"Gigabyte","Broadband usage",0,2023-03-18
"CPACT1",NA,"2023-03-19",NA,NA,NA,22544969.2805,"Gigabyte","Broadband usage",0,2023-03-19
"CPACT1",NA,"2023-03-20",NA,NA,NA,20141043.7457,"Gigabyte","Broadband usage",0,2023-03-20
"CPACT1",NA,"2023-03-21",NA,NA,NA,19933305.1623,"Gigabyte","Broadband usage",0,2023-03-21
"CPACT1",NA,"2023-03-22",NA,NA,NA,19181007.0706,"Gigabyte","Broadband usage",0,2023-03-22
"CPACT1",NA,"2023-03-23",NA,NA,NA,19320262.2501,"Gigabyte","Broadband usage",0,2023-03-23
"CPACT1",NA,"2023-03-24",NA,NA,NA,20233940.8618,"Gigabyte","Broadband usage",0,2023-03-24
"CPACT1",NA,"2023-03-25",NA,NA,NA,22180462.5966,"Gigabyte","Broadband usage",0,2023-03-25
"CPACT1",NA,"2023-03-26",NA,NA,NA,22437855.4322,"Gigabyte","Broadband usage",0,2023-03-26
"CPACT1",NA,"2023-03-27",NA,NA,NA,19590750.5825,"Gigabyte","Broadband usage",0,2023-03-27
"CPACT1",NA,"2023-03-28",NA,NA,NA,18569207.5915,"Gigabyte","Broadband usage",0,2023-03-28
"CPACT1",NA,"2023-03-29",NA,NA,NA,20689894.9804,"Gigabyte","Broadband usage",0,2023-03-29
"CPACT1",NA,"2023-03-30",NA,NA,NA,20065232.0388,"Gigabyte","Broadband usage",0,2023-03-30
"CPACT1",NA,"2023-03-31",NA,NA,NA,20324388.0981,"Gigabyte","Broadband usage",0,2023-03-31
"CPACT1",NA,"2023-04-01",NA,NA,NA,23718559.3124,"Gigabyte","Broadband usage",0,2023-04-01
"CPACT1",NA,"2023-04-02",NA,NA,NA,23650042.6843,"Gigabyte","Broadband usage",0,2023-04-02
"CPACT1",NA,"2023-04-03",NA,NA,NA,19589364.0851,"Gigabyte","Broadband usage",0,2023-04-03
"CPACT1",NA,"2023-04-04",NA,NA,NA,18829662.3418,"Gigabyte","Broadband usage",0,2023-04-04
"CPACT1",NA,"2023-04-05",NA,NA,NA,18930885.0822,"Gigabyte","Broadband usage",0,2023-04-05
"CPACT1",NA,"2023-04-06",NA,NA,NA,20306243.3599,"Gigabyte","Broadband usage",0,2023-04-06
"CPACT1",NA,"2023-04-07",NA,NA,NA,23696929.2499,"Gigabyte","Broadband usage",0,2023-04-07
"CPACT1",NA,"2023-04-08",NA,NA,NA,21317536.8965,"Gigabyte","Broadband usage",0,2023-04-08
"CPACT1",NA,"2023-04-09",NA,NA,NA,22994825.7132,"Gigabyte","Broadband usage",0,2023-04-09
"CPACT1",NA,"2023-04-10",NA,NA,NA,23285454.3022,"Gigabyte","Broadband usage",0,2023-04-10
"CPACT1",NA,"2023-04-11",NA,NA,NA,22381362.4122,"Gigabyte","Broadband usage",0,2023-04-11
"CPACT1",NA,"2023-04-12",NA,NA,NA,23713537.5394,"Gigabyte","Broadband usage",0,2023-04-12
"CPACT1",NA,"2023-04-13",NA,NA,NA,23023627.6132,"Gigabyte","Broadband usage",0,2023-04-13
"CPACT1",NA,"2023-04-14",NA,NA,NA,22416493.3325,"Gigabyte","Broadband usage",0,2023-04-14
"CPACT1",NA,"2023-04-15",NA,NA,NA,23050353.7245,"Gigabyte","Broadband usage",0,2023-04-15
"CPACT1",NA,"2023-04-16",NA,NA,NA,23403372.2893,"Gigabyte","Broadband usage",0,2023-04-16
"CPACT1",NA,"2023-04-17",NA,NA,NA,21553076.1086,"Gigabyte","Broadband usage",0,2023-04-17
"CPACT1",NA,"2023-04-18",NA,NA,NA,21800770.9735,"Gigabyte","Broadband usage",0,2023-04-18
"CPACT1",NA,"2023-04-19",NA,NA,NA,22047810.0648,"Gigabyte","Broadband usage",0,2023-04-19
"CPACT1",NA,"2023-04-20",NA,NA,NA,21570237.9034,"Gigabyte","Broadband usage",0,2023-04-20
"CPACT1",NA,"2023-04-21",NA,NA,NA,22715115.9532,"Gigabyte","Broadband usage",0,2023-04-21
"CPACT1",NA,"2023-04-22",NA,NA,NA,23506953.4264,"Gigabyte","Broadband usage",0,2023-04-22
"CPACT1",NA,"2023-04-23",NA,NA,NA,23283832.8412,"Gigabyte","Broadband usage",0,2023-04-23
"CPACT1",NA,"2023-04-24",NA,NA,NA,22090127.54,"Gigabyte","Broadband usage",0,2023-04-24
"CPACT1",NA,"2023-04-25",NA,NA,NA,23162141.7497,"Gigabyte","Broadband usage",0,2023-04-25
"CPACT1",NA,"2023-04-26",NA,NA,NA,20496484.6176,"Gigabyte","Broadband usage",0,2023-04-26
"CPACT1",NA,"2023-04-27",NA,NA,NA,19628698.9846,"Gigabyte","Broadband usage",0,2023-04-27
"CPACT1",NA,"2023-04-28",NA,NA,NA,20577996.1777,"Gigabyte","Broadband usage",0,2023-04-28
"CPACT1",NA,"2023-04-29",NA,NA,NA,22815891.8886,"Gigabyte","Broadband usage",0,2023-04-29
"CPACT1",NA,"2023-04-30",NA,NA,NA,24410400.1777,"Gigabyte","Broadband usage",0,2023-04-30
"CPACT1",NA,"2023-05-01",NA,NA,NA,20679808.9753,"Gigabyte","Broadband usage",0,2023-05-01
"CPACT1",NA,"2023-05-02",NA,NA,NA,20103106.8809,"Gigabyte","Broadband usage",0,2023-05-02
"CPACT1",NA,"2023-05-03",NA,NA,NA,20434967.7675,"Gigabyte","Broadband usage",0,2023-05-03
"CPACT1",NA,"2023-05-04",NA,NA,NA,20672176.3432,"Gigabyte","Broadband usage",0,2023-05-04
"CPACT1",NA,"2023-05-05",NA,NA,NA,21465525.839,"Gigabyte","Broadband usage",0,2023-05-05
"CPACT1",NA,"2023-05-06",NA,NA,NA,23143242.1468,"Gigabyte","Broadband usage",0,2023-05-06
"CPACT1",NA,"2023-05-07",NA,NA,NA,23582377.9986,"Gigabyte","Broadband usage",0,2023-05-07
"CPACT1",NA,"2023-05-08",NA,NA,NA,20208218.5738,"Gigabyte","Broadband usage",0,2023-05-08
"CPACT1",NA,"2023-05-09",NA,NA,NA,21633545.2562,"Gigabyte","Broadband usage",0,2023-05-09
"CPACT1",NA,"2023-05-10",NA,NA,NA,22193906.7789,"Gigabyte","Broadband usage",0,2023-05-10
"CPACT1",NA,"2023-05-11",NA,NA,NA,22400674.444,"Gigabyte","Broadband usage",0,2023-05-11
"CPACT1",NA,"2023-05-12",NA,NA,NA,20693033.8324,"Gigabyte","Broadband usage",0,2023-05-12
"CPACT1",NA,"2023-05-13",NA,NA,NA,22068707.4015,"Gigabyte","Broadband usage",0,2023-05-13
"CPACT1",NA,"2023-05-14",NA,NA,NA,22259541.5735,"Gigabyte","Broadband usage",0,2023-05-14
